salary,rent,groceries,transportation,healthcare,food,shopping,personal_care,education,electricity,water,insurance,loan_emi,loan_interest,loan_term_years,smoke,dine_out_per_week,monthly_savings
6930,2472,577,208,185,320,385,155,248,56,38,446,83,6.481703617001725,23,1,2,1609.2258482191014
4996,1574,547,362,239,271,333,59,414,115,95,325,688,3.0584641777022457,0,0,3,0.0
8868,2216,557,454,199,259,223,167,475,159,85,159,247,1.0930338233601622,1,0,2,3624.961082326339
4312,1783,255,130,282,271,356,95,176,80,72,220,185,8.13063097493821,16,1,3,510.7427827867622
4285,1090,515,457,105,162,311,104,113,95,43,154,420,9.059502741252233,26,0,2,600.4350553179611
7311,2486,384,155,133,160,279,175,153,119,77,409,833,1.1007100758304877,13,0,4,2020.2275116985786
5383,1501,253,454,198,164,240,47,352,102,14,434,792,6.481913912958447,19,1,1,644.1927257131794
6239,2731,236,288,147,268,167,78,272,142,83,354,870,9.710385732880255,8,0,0,443.1823279015274
5139,1546,469,104,226,180,102,99,268,117,31,158,469,2.7312160332017,19,0,2,1346.6894359879545
9496,2676,707,385,143,346,241,93,191,95,34,135,929,7.509945456403856,22,1,6,3527.358721429148
9714,2838,427,377,183,367,109,26,482,86,71,157,853,4.122929916069719,11,0,1,3790.4711089811726
9959,2355,627,244,84,479,60,87,228,125,10,412,203,0.6370813538077036,4,0,6,5132.596476072216
4704,1000,200,493,204,357,309,43,229,74,83,206,749,6.997122430942863,24,1,1,763.068782367475
9924,2733,222,295,261,172,319,117,171,61,88,192,934,2.4591525454571728,29,0,3,4318.51112367247
3362,978,702,126,175,431,190,60,354,66,49,490,139,5.964173654593965,20,0,1,0.0
5604,2094,647,226,162,287,192,73,240,177,40,407,687,0.706946670690406,5,1,5,183.9351693006672
4716,1012,695,234,279,124,162,33,406,144,90,406,621,1.202246407452775,5,0,6,567.5640260528671
8289,2832,624,122,217,327,313,191,225,168,85,192,894,0.05768621742778479,16,1,5,1988.73100378077
7451,1100,217,430,63,217,393,68,350,58,14,113,478,2.1784310345189404,14,1,4,3945.42339096848
7286,1940,644,216,123,207,60,82,101,167,57,301,116,1.3067955365965456,18,0,5,3335.734713805579
6738,1623,760,491,101,341,148,64,109,78,82,357,827,2.936638485179055,26,1,5,2026.2173833361044
5469,688,758,107,155,198,72,91,473,166,60,298,991,2.0411275873482184,28,0,3,1373.50719058153
7795,1488,238,200,256,121,288,125,385,177,90,219,355,2.6359793486825778,17,0,1,3723.8444155737952
9150,2381,409,360,89,155,158,26,323,192,38,472,653,1.287235142582892,22,1,2,3884.323631248239
9276,887,410,298,92,248,312,22,164,186,60,390,153,1.7759450701733737,19,0,3,5850.04652674167
3556,2788,764,185,161,410,374,107,208,190,64,319,219,2.8198943391130005,11,1,0,0.0
3825,2305,480,327,235,139,209,194,399,96,51,267,0,4.362763613502882,8,1,0,0.0
5808,2533,332,485,52,249,269,49,141,180,90,277,137,2.6277417820415137,18,1,5,1005.4580310850475
8150,2254,648,278,192,220,221,24,358,171,87,253,214,1.874401067883631,6,1,1,3342.8463110617563
9678,2964,463,339,222,359,143,123,210,195,29,451,418,6.365332027508276,14,0,5,3814.5405052041383
7521,2723,310,111,144,125,171,132,127,187,69,242,974,3.625826065769935,4,1,4,2127.7972329973645
5719,886,754,402,188,211,349,26,150,173,48,462,564,6.0335835926413,1,0,4,1635.6443668404238
9506,1994,437,333,287,468,246,186,470,52,70,314,380,3.9949839886618332,16,1,6,4373.687744245728
6508,1352,656,282,216,122,100,149,312,197,73,237,940,4.136973992355766,10,0,6,1771.4586272434478
6741,951,715,381,68,268,366,190,224,195,93,344,647,3.7616778359682526,25,0,4,2105.5759121089645
4574,2824,372,457,256,413,356,159,368,69,32,382,513,8.525391671140085,9,1,0,0.0
6998,2258,392,475,279,363,69,47,139,123,18,340,403,3.8373179517358325,20,0,1,2132.26188716827
5129,712,714,289,197,215,79,127,253,71,62,245,168,6.014286902122676,28,0,0,2071.0443902540287
5403,540,767,425,263,406,349,166,459,198,60,387,874,4.668194761879474,18,1,1,448.5635461192618
6329,1645,608,314,248,330,135,47,257,129,92,328,28,5.9240224779734865,14,1,5,2145.740207453639
3588,2841,283,357,105,288,279,118,393,149,41,450,830,1.9578435169848085,28,1,0,0.0
5012,1099,279,125,127,356,206,95,460,178,61,205,897,1.1878955004120983,6,0,2,946.5461639618987
4547,2524,777,369,167,219,230,111,465,173,21,176,39,5.905546445382504,8,0,6,0.0
3294,2530,408,181,181,385,161,166,371,189,75,339,936,9.831487963794372,3,0,5,0.0
4985,2282,721,457,58,372,188,83,209,62,30,158,939,2.5790260199691275,8,0,3,0.0
8343,2351,398,284,280,457,59,110,333,57,49,418,127,0.015331335906768606,21,1,3,3413.6221039404372
8644,2998,770,387,202,477,340,136,410,164,20,448,434,9.1285302231967,0,1,0,1800.3498690626438
6117,2279,433,161,224,251,287,156,276,54,70,286,974,1.3160062166351372,25,1,6,743.74929205478
4690,2881,443,470,276,185,181,188,226,177,37,486,564,8.672080959436244,6,0,1,0.0
4136,2404,592,129,278,424,379,69,179,100,85,352,323,5.142900867287769,26,1,1,0.0
8352,2591,765,496,98,444,234,29,151,149,14,423,780,1.788164152675763,15,0,4,2197.908568992216
5064,643,645,130,204,426,344,101,404,62,72,499,249,1.9688322167922834,2,1,4,1416.0428201844345
7455,832,592,392,77,345,257,29,403,81,24,418,667,5.271767108452442,1,1,0,3296.921669322039
7795,1497,208,272,265,413,299,154,429,199,41,365,295,7.946564760173528,0,0,1,3388.3761144127852
7543,1919,352,201,274,414,399,123,181,183,90,113,618,8.106590485516147,24,1,6,2483.8644514075663
9999,554,309,227,274,392,372,179,393,98,50,344,228,2.380239631607055,3,0,2,6587.538171444205
9508,1830,465,185,239,261,138,73,372,60,45,278,148,7.109970609235531,19,0,6,5368.483763863464
7770,1946,572,414,65,199,85,89,140,120,87,200,462,4.796005259946199,18,1,3,3489.1973475114264
4007,1940,351,127,136,468,53,53,409,192,18,182,829,6.203771399912722,0,1,5,0.0
8445,2872,794,221,223,284,283,62,395,117,90,212,288,1.2966253901465719,29,1,1,2541.5416353073997
5514,2233,614,350,252,375,379,145,386,156,53,193,692,4.343487198830883,3,0,4,0.0
9557,2194,525,160,223,116,318,152,445,153,16,330,240,1.2325335408564853,14,0,0,4651.051419986014
6526,579,750,270,217,359,119,166,253,68,53,417,203,5.025490673222384,9,0,1,3126.1823884734195
7681,1484,375,371,132,344,56,132,331,150,53,475,797,0.6145372934491788,0,0,1,3122.1315094622337
8352,1364,724,424,83,405,205,133,431,163,15,199,195,1.336092854996943,23,0,0,3929.7405541864664
4247,2087,514,399,264,437,342,73,245,111,25,339,550,3.2512276635105817,21,0,2,0.0
8089,971,266,212,187,149,335,161,390,79,75,417,650,5.111617124659342,12,1,3,4106.815365066319
6902,2621,752,293,278,371,123,157,478,81,83,259,619,1.1462370402890976,11,0,2,839.032386285274
4435,2076,383,493,288,334,61,68,475,132,13,190,986,8.790461921989259,17,0,2,0.0
3571,2002,234,118,50,171,386,30,155,165,73,378,879,2.803223245231771,1,1,4,0.0
5382,1088,704,439,115,416,161,178,472,150,14,133,465,5.838223619599312,12,1,3,804.1670627098213
4245,1910,275,192,164,143,79,157,129,158,46,302,461,1.420108931687084,14,0,2,107.27198996707817
5084,2405,671,316,263,405,85,40,174,136,35,378,654,7.38634465254446,27,0,1,0.0
8084,1063,781,278,194,179,393,148,151,61,39,399,560,5.396678897836069,6,1,1,3723.425602113684
3277,966,722,496,96,385,279,65,295,58,11,205,417,9.341987441149014,18,1,4,0.0
8315,1098,482,290,73,148,326,126,410,174,27,267,214,6.872156900350738,1,0,3,4727.120295111522
4887,2144,735,499,227,197,155,93,327,66,16,283,482,9.815676161216057,0,1,6,0.0
7579,1491,473,262,262,124,337,39,237,162,96,474,196,8.124332288421162,26,0,5,3403.079082083029
4265,2432,738,199,153,313,299,40,281,154,29,299,960,5.300351503552431,13,0,0,0.0
7826,2795,253,286,78,155,112,184,389,170,24,492,217,2.250317390731974,1,1,6,2851.179180198194
9335,2104,254,394,294,354,93,161,290,109,61,475,137,3.404135859410027,17,1,1,4517.812994219796
4040,566,476,166,255,255,198,76,258,53,37,113,590,3.754513723005375,14,1,6,971.1395096158149
9667,969,642,172,121,260,95,76,291,180,73,338,479,9.131510882483932,4,0,0,6021.040459740744
3917,2224,617,331,271,293,224,88,277,186,76,339,809,2.5736186542926265,19,0,5,0.0
9544,2833,424,288,135,103,203,171,462,60,12,413,343,7.2216863172449965,27,1,4,4066.4837149983387
3885,2131,769,149,264,367,310,170,136,110,66,345,291,5.881290267782454,13,1,1,0.0
5752,2859,454,408,153,135,182,66,323,142,64,162,556,1.718415692864288,28,0,1,296.20654099067514
3021,2856,375,401,292,115,336,185,259,161,21,331,335,2.68296010072958,20,1,5,0.0
7569,1274,765,407,190,476,205,199,308,147,73,389,521,2.839556487392932,21,1,2,2532.4920777600037
6191,1636,345,223,241,236,382,160,390,70,66,259,353,1.7919510526304427,23,0,4,1832.6728622326018
9353,2511,584,256,205,177,290,27,348,74,45,235,871,7.844865203672424,10,1,4,3827.4689897445246
5353,1986,461,360,271,410,380,121,284,111,17,122,377,3.1324432597912333,26,1,2,394.18097409739863
7799,631,730,294,182,172,176,179,440,133,18,393,397,5.337723276545679,21,1,4,4034.1465184228377
3686,1429,570,429,123,419,242,164,387,73,44,479,196,7.367987421522061,12,1,2,0.0
3284,1428,396,450,280,344,318,24,325,115,97,334,529,9.687206704226721,10,1,5,0.0
7811,2668,784,430,186,445,171,91,325,58,97,326,888,9.10173140753103,24,1,2,1239.1353156350388
6747,1720,796,355,191,327,195,142,107,185,44,465,437,2.1210849575517123,29,1,2,1937.4403928086745
3762,2005,483,299,151,294,201,144,122,175,20,121,263,8.940947335359905,20,0,6,0.0
8346,1133,501,471,187,345,206,197,322,145,15,456,350,8.461340193056529,21,0,3,3959.9480046158396
8043,1562,331,485,210,493,205,113,448,107,34,312,619,0.29917131005058883,3,0,1,3331.547423253123
5428,1684,319,167,124,188,151,159,265,120,10,279,571,8.84607605702015,3,1,1,1142.8874198611425
5507,788,335,179,89,359,389,191,374,87,18,256,337,5.344471057480331,20,0,6,2165.78785214388
8126,2747,772,332,183,385,301,87,400,197,85,240,140,1.915761439221274,11,0,1,2614.4540311916394
3028,2311,728,285,66,238,316,157,135,96,86,472,228,9.95323444459807,9,0,3,0.0
3906,1027,233,204,213,150,356,67,276,128,38,328,138,3.1188790781421116,16,1,5,814.8042438127065
6104,1416,731,424,119,246,108,175,287,77,55,269,258,1.8765606041400373,1,1,1,2025.0262229659122
9222,2208,407,241,110,341,389,24,411,71,41,225,911,1.7300794721909307,28,0,5,3788.1243158648444
6999,1906,498,498,160,496,154,63,419,162,40,141,583,5.263278828702892,19,1,2,1913.600814886501
5994,1741,721,489,251,486,318,178,417,73,99,203,720,1.7478315108156983,22,0,5,441.5526772450512
5506,1610,293,371,226,467,96,35,326,122,97,261,824,5.198255461496925,29,0,0,663.3654449278694
7665,1298,613,442,283,433,137,142,158,110,88,473,229,7.372164568071508,10,1,0,3299.9562960350677
9102,2023,570,223,246,331,220,42,356,51,15,342,524,9.486425127874222,1,1,6,4247.954447802022
6609,511,608,322,132,126,201,112,196,158,38,173,560,3.675992752932533,1,0,1,3403.057337851219
6553,1332,582,273,248,443,225,130,308,138,40,254,802,9.759022216177772,19,0,5,1766.9175871629095
4453,1741,640,290,73,307,368,40,348,53,25,179,812,9.889097689256394,26,1,4,0.0
7833,2172,646,239,100,237,194,149,432,107,83,461,359,5.8802783977034965,12,1,1,2572.353564001342
6356,2653,270,396,219,473,374,42,360,176,13,269,647,3.0248061251074185,19,0,6,589.1087748122733
3515,1190,283,218,196,254,359,158,157,62,17,381,850,8.530579868075836,24,1,3,0.0
9096,1027,408,374,111,106,271,137,156,79,84,407,681,0.5324872210318787,24,0,4,5160.045630836894
9540,1995,458,175,252,214,64,142,269,159,74,254,631,4.406642582527275,12,1,6,4723.834800769628
3038,1392,438,208,116,191,187,149,172,152,46,295,78,6.337789256409811,20,0,0,0.0
6342,886,501,218,79,445,299,101,489,171,96,416,757,9.813140641191453,16,0,6,1834.6531017353595
3886,1749,431,468,156,181,199,160,440,111,39,204,318,6.953919074418138,23,0,2,0.0
5844,2277,481,357,215,112,318,64,121,60,88,102,454,2.3113302783537204,14,0,1,1064.8166911781198
5204,907,593,119,183,171,130,91,152,136,33,252,497,8.534806944613056,21,1,5,1853.0054362598414
4098,2176,617,218,160,190,114,157,156,66,82,252,384,6.577170889660052,13,0,5,0.0
4823,1397,405,450,276,287,191,110,481,192,52,457,58,8.644587722055094,26,0,1,289.2335566777349
6201,1210,463,236,199,497,349,100,202,166,20,292,76,6.9587148752809025,20,1,1,2312.075976473132
8806,2182,510,376,170,204,296,40,211,187,88,355,828,3.4763980714714613,0,1,4,3235.757776766453
8069,1417,278,354,60,399,242,20,406,179,70,477,944,1.1657916392235212,26,1,6,3214.736259608436
6155,2750,541,363,121,183,332,163,360,84,47,332,253,6.917526204125269,15,1,6,678.3670225303091
6093,916,761,266,140,127,303,190,469,192,57,392,786,2.0316820665612956,15,1,5,1832.4373837273542
6530,915,294,264,78,378,222,153,234,104,35,477,950,0.6542574056390926,21,1,3,2501.2418361855766
8658,1971,550,128,168,111,362,95,419,124,33,368,56,2.927433652705841,10,0,2,4142.072979279146
6778,2035,261,134,168,406,327,131,284,101,95,181,62,3.1700761980821657,28,0,2,2621.3896336146436
5896,584,341,336,57,463,339,30,125,68,91,242,449,9.9251725766451,25,1,1,2735.3494774933174
6453,666,310,393,264,249,355,115,124,59,82,233,405,5.634543742290495,26,0,6,3121.120324365044
9891,2931,726,189,270,417,359,196,424,115,21,394,7,9.900077801264457,20,1,2,3821.334710807216
6511,1595,356,302,129,125,235,39,363,56,26,240,554,7.724420283439914,18,1,6,2555.471535687096
3988,1309,738,327,212,313,273,40,108,139,98,175,152,4.944646580920756,15,1,6,165.53282731011188
7116,2044,796,167,121,413,111,55,409,196,62,477,793,2.8419102857190826,6,0,2,1329.071818313139
9446,2316,208,230,249,498,133,57,319,168,23,173,459,2.2419259944092396,14,1,1,4601.385677915403
7964,1492,475,464,222,339,76,75,375,177,34,222,770,2.3430271325271956,19,1,1,3122.437398607627
7026,1781,426,210,82,321,369,110,294,60,22,253,788,8.614600873568545,26,0,6,2294.2173064400854
7179,774,385,111,283,167,180,30,271,101,46,121,452,3.963800747561633,9,1,5,4199.023902002452
4682,2273,790,387,54,361,176,37,269,149,19,196,651,4.511357156530254,29,1,3,0.0
9072,2256,415,274,239,210,60,100,494,189,82,206,26,6.171937783304062,26,1,5,4461.586336283668
8506,2873,632,418,214,229,329,117,211,122,86,179,247,0.5604435466599833,17,1,1,2760.030101259828
8626,1391,768,253,194,258,334,64,482,89,16,292,896,4.747518815845916,16,0,1,3578.015884250708
7665,588,555,142,71,379,246,173,270,99,23,142,170,0.1598580908199787,17,0,3,4785.043834394272
6963,1207,591,462,127,390,274,145,313,113,14,332,962,7.4485237490300715,26,1,3,1987.1556139148909
3933,2897,778,304,279,402,313,78,491,196,22,337,181,0.2284825374563959,6,0,5,0.0
6598,886,474,271,209,130,324,153,273,67,29,270,565,7.0508349658478755,8,1,2,2689.8090129559123
6233,2634,693,393,63,188,117,62,389,146,37,164,435,2.0081882925420604,13,0,5,1088.3900025093892
4980,2854,650,384,285,431,282,113,167,142,61,366,958,8.12541364050894,29,0,1,0.0
4855,2373,619,410,197,217,148,199,498,122,88,225,628,3.1643568019535486,0,1,4,0.0
6056,1677,363,151,199,229,271,122,245,93,48,332,329,9.045124947944004,16,0,1,2017.732367331433
3792,939,762,214,79,306,173,36,238,107,30,441,780,7.386551574906824,0,1,2,0.0
3791,2811,791,118,231,459,353,96,318,111,73,192,274,2.1001014526712316,10,1,5,0.0
4809,1476,382,134,210,158,151,136,428,140,26,133,862,8.846787849136952,28,0,0,585.7547915277439
8390,1234,509,147,54,195,369,65,124,102,79,166,972,0.20456212049233313,17,1,3,4250.533805305165
9635,2968,216,332,67,418,313,188,351,152,34,322,627,6.207752207841545,12,1,6,3528.6364153861973
5255,1132,645,318,112,345,279,160,314,110,83,348,93,8.412731830552053,23,1,1,1228.795053813163
6610,1492,369,209,223,244,172,153,264,99,87,413,205,1.2950585999179987,12,0,4,2661.1024939294584
4607,2958,479,353,184,409,276,180,493,103,28,366,57,0.45232610258156725,17,0,4,0.0
8179,672,539,287,206,224,277,151,180,91,20,149,31,8.8877992864003,19,1,1,5234.0266001726195
9573,503,718,130,106,121,202,197,407,57,41,209,873,2.96410703435808,25,0,5,5987.896803298886
3984,2163,210,358,224,480,358,67,176,191,19,456,560,6.652224726801568,27,0,5,0.0
8776,2515,723,262,58,452,354,118,423,62,53,299,613,8.375959417807696,17,0,0,2965.310924474411
6676,1995,332,443,288,471,377,46,383,128,95,365,868,1.102838256852502,5,1,6,789.590886248162
6380,1560,347,407,236,384,198,25,257,151,87,457,653,3.7744737025398134,12,1,5,1531.5648472801581
3519,1554,765,170,161,306,356,77,273,92,68,107,45,7.269168101426407,28,0,5,0.0
3590,880,278,406,154,357,58,20,267,195,11,257,868,0.7672411377755917,5,0,3,0.0
4050,1791,545,155,172,397,369,47,248,181,21,263,603,7.48395158638353,7,1,1,0.0
8805,2891,448,198,120,151,273,48,242,126,95,129,188,8.806292544148507,17,1,2,3725.669531671658
6633,2092,741,120,248,137,72,115,230,88,74,194,531,7.948215405837752,0,1,3,1981.0387871627506
9131,665,223,484,162,486,241,175,436,143,85,460,664,2.39075430633784,11,1,5,4807.182926218512
9342,2889,670,207,220,252,276,110,196,68,85,148,458,8.386132829246296,0,0,4,3709.534289704978
9530,1542,400,152,108,432,103,87,363,114,77,325,700,6.901049314478447,11,0,0,5129.900126001977
7444,2151,330,105,55,315,141,60,492,89,26,176,26,7.471861170549273,13,0,2,3422.887723138493
3959,1707,555,330,159,322,64,125,477,145,62,212,248,7.475588757161887,4,0,6,0.0
9059,1044,349,181,160,242,357,135,445,125,28,349,924,4.499228574317939,11,1,1,4608.080805445423
3692,2739,725,316,102,204,228,179,485,166,10,494,836,9.01084752255534,20,1,3,0.0
8655,2867,503,434,113,109,53,142,264,162,61,129,982,1.2391347047999723,1,0,5,2797.5162346232705
6899,2974,740,146,281,341,150,169,495,79,26,170,754,9.587164046442476,5,0,1,648.7773975881784
7473,596,249,451,297,475,179,140,118,142,67,349,750,0.06713224177690269,15,1,4,3745.558794215807
5946,1801,663,461,268,482,56,76,382,135,80,293,48,7.68272272656597,1,1,0,1101.7524629154364
3526,2556,439,340,53,213,233,41,115,158,71,390,528,1.8613256419507185,26,1,2,0.0
6224,956,681,277,50,332,380,85,101,98,42,145,130,0.6458226836045977,22,1,4,2726.576736796422
9877,2318,654,181,119,168,381,188,109,178,79,289,964,4.9928403735186855,2,0,1,4245.9120462009205
5253,772,482,386,299,464,84,62,205,80,61,351,951,5.137695007344069,14,0,6,1040.5224998104607
9598,1531,534,291,80,143,281,53,116,76,15,131,181,6.686992270405848,17,0,2,6288.65295532286
6344,707,551,242,114,268,203,133,303,84,73,255,135,5.945286896513285,10,1,5,3242.529225754906
6965,2437,526,413,166,310,113,21,106,57,68,184,566,0.3125073626274688,5,1,1,1978.8624666124654
8355,2160,535,378,246,375,296,78,300,89,31,355,736,2.043871729110366,25,1,1,2704.389217648496
4875,1646,280,140,68,206,105,55,145,183,78,406,973,7.160080766243347,16,0,5,621.8776167340845
4763,1556,286,370,246,266,278,27,277,192,11,118,425,9.42421934199056,4,1,0,731.7096255644092
3520,2036,457,186,167,304,360,180,109,70,83,452,670,7.660862468349161,9,0,0,0.0
8797,703,384,102,118,218,302,52,371,103,55,284,775,9.856110796274326,10,1,0,5533.1338097783
4016,2332,322,310,226,208,342,37,356,138,93,430,320,1.2428965129576264,21,1,0,0.0
9869,942,295,100,80,338,101,83,236,140,71,324,4,9.584559563263118,7,1,0,6873.3470935380965
8109,1188,714,174,237,107,64,80,112,155,61,234,370,3.740174650948177,2,0,5,4677.256390571323
9644,1332,642,494,285,142,391,102,288,136,91,491,486,5.604024156118912,22,0,3,4734.346698317697
3116,2886,713,330,248,493,389,29,243,68,54,257,132,9.764361248853126,26,0,6,0.0
5433,1961,570,175,128,396,229,197,325,141,62,362,33,4.475466659114477,16,0,5,934.2568335707346
8463,1659,504,359,292,231,126,125,385,83,45,338,750,3.146887853933772,5,0,0,3578.016994350456
3583,886,556,124,104,305,264,41,304,107,60,157,0,7.907502396833397,0,1,0,633.3343550217758
3394,2541,347,299,294,487,272,58,427,190,27,339,829,7.047341934613536,22,1,2,0.0
8183,1848,484,193,254,379,203,121,282,53,21,185,9,0.21839019367837165,14,1,2,4209.167915613473
6788,2218,461,451,253,338,94,84,110,188,66,126,997,4.8514213789036456,23,1,5,1438.1164948060946
5768,1179,773,207,176,376,70,49,468,70,55,139,805,9.231849103430026,21,0,5,1247.7711054452102
7167,1189,690,454,260,493,130,152,430,109,98,333,845,5.471050051093348,16,0,2,1883.784638472205
